#TYPE Selected.Microsoft.Management.Infrastructure.CimInstance
"IPAddress","ScopeId","ClientID","HostName","AddressState","LeaseExpiryTime"
"10.10.41.100","10.10.40.0","bc-03-58-4d-4b-d5","PC000664.AlkaloidAD.local","Active","3/5/2025 3:56:13 PM"
"10.10.41.101","10.10.40.0","e4-5e-37-96-67-84","PC001245.AlkaloidAD.local","Active","3/5/2025 3:41:38 PM"
"10.10.41.102","10.10.40.0","74-12-b3-ff-09-35","PC000956.AlkaloidAD.local","Active","3/5/2025 3:05:52 PM"
"10.10.41.103","10.10.40.0","a0-80-69-79-1e-b3","PC000234.AlkaloidAD.local","Active","3/5/2025 4:02:29 PM"
"10.10.41.104","10.10.40.0","c4-47-4e-6a-81-32","PC001251.AlkaloidAD.local","Active","3/5/2025 3:01:30 PM"
"10.10.41.105","10.10.40.0","f4-8c-50-2e-ac-6b","PC000471.AlkaloidAD.local","Active","3/5/2025 2:28:38 PM"
"10.10.41.106","10.10.40.0","10-5f-ad-fe-db-9d","PC001210.AlkaloidAD.local","Active","3/5/2025 3:31:57 PM"
"10.10.41.107","10.10.40.0","60-f2-62-dd-d9-3e","PC000220.AlkaloidAD.local","Active","3/5/2025 3:28:10 PM"
"10.10.41.108","10.10.40.0","74-13-ea-48-19-35","PC000673.AlkaloidAD.local","Active","3/5/2025 12:00:43 PM"
"10.10.41.109","10.10.40.0","a4-c3-f0-7f-19-ee","PC000641.AlkaloidAD.local","Active","3/5/2025 3:51:08 PM"
"10.10.41.110","10.10.40.0","4c-1d-96-e6-2c-a6","PCAUZ14025.AlkaloidAD.local","Active","3/5/2025 4:01:12 PM"
"10.10.41.111","10.10.40.0","8c-e9-ee-74-26-d3","PC001127.AlkaloidAD.local","Active","3/5/2025 4:10:46 PM"
"10.10.41.112","10.10.40.0","14-75-5b-cc-ad-35","PC000329.AlkaloidAD.local","Active","3/5/2025 3:59:45 PM"
"10.10.41.113","10.10.40.0","10-02-b5-d2-ee-5c","PC000264.AlkaloidAD.local","Active","3/5/2025 3:20:33 PM"
"10.10.41.114","10.10.40.0","4c-1d-96-8f-43-0a","PC000228.AlkaloidAD.local","Active","3/5/2025 4:10:43 PM"
"10.10.41.115","10.10.40.0","bc-03-58-47-b5-08","PC000687.AlkaloidAD.local","Active","3/5/2025 4:10:48 PM"
"10.10.41.116","10.10.40.0","14-75-5b-d0-02-50","PC000180.AlkaloidAD.local","Active","3/5/2025 4:06:23 PM"
"10.10.41.117","10.10.40.0","e4-b3-18-67-bf-c4","PC001262.AlkaloidAD.local","Active","3/5/2025 4:00:06 PM"
"10.10.41.118","10.10.40.0","c4-47-4e-66-75-10","PC001285.AlkaloidAD.local","Active","3/5/2025 3:29:16 PM"
"10.10.41.119","10.10.40.0","44-e5-17-bc-26-31","PCAINV1027.AlkaloidAD.local","ActiveReservation",
"10.10.41.120","10.10.40.0","44-e5-17-be-bc-ed","PCAIT0045.AlkaloidAD.local","Active","3/5/2025 1:16:38 PM"
"10.10.41.122","10.10.40.0","a4-c3-f0-7f-19-94","PC000021.AlkaloidAD.local","Active","3/5/2025 3:39:55 PM"
"10.10.41.123","10.10.40.0","a0-02-a5-10-6f-71","PC000889.AlkaloidAD.local","Active","3/5/2025 3:15:30 PM"
"10.10.41.124","10.10.40.0","a4-c3-f0-7f-19-cb","PCAKKF1051.AlkaloidAD.local","Active","3/5/2025 3:48:34 PM"
"10.10.41.125","10.10.40.0","64-5d-86-b4-e8-85","PC000081.AlkaloidAD.local","Active","3/5/2025 11:29:17 AM"
"10.10.41.126","10.10.40.0","44-e5-17-bc-27-49","PC001178.AlkaloidAD.local","Active","3/5/2025 3:30:21 PM"
"10.10.41.127","10.10.40.0","64-5d-86-b4-e6-eb","PC000612.AlkaloidAD.local","Active","3/5/2025 2:45:44 PM"
"10.10.41.128","10.10.40.0","fc-77-74-f3-54-d0","PCAINST1079.AlkaloidAD.local","Active","3/5/2025 3:58:14 PM"
"10.10.41.129","10.10.40.0","2c-6d-c1-f8-67-4f","PC000388.AlkaloidAD.local","Active","3/5/2025 3:18:20 PM"
"10.10.41.130","10.10.40.0","44-e5-17-bc-26-e0","PCANF0146.AlkaloidAD.local","Active","3/5/2025 3:15:54 PM"
"10.10.41.131","10.10.40.0","a4-97-b1-97-9a-99","PCAMF0014.AlkaloidAD.local","Active","3/5/2025 3:57:36 PM"
"10.10.41.132","10.10.40.0","e4-5e-37-c1-04-6c","PCAKKF3063.AlkaloidAD.local","Active","3/5/2025 3:54:01 PM"
"10.10.41.133","10.10.40.0","d4-1b-81-0c-46-d3","PC001014.AlkaloidAD.local","Active","3/5/2025 12:32:04 PM"
"10.10.41.134","10.10.40.0","60-f2-62-05-59-42","PCANF0096.AlkaloidAD.local","InactiveReservation",
"10.10.41.135","10.10.40.0","60-f6-77-5c-18-63","PC000044.AlkaloidAD.local","Active","3/5/2025 2:48:59 PM"
"10.10.41.137","10.10.40.0","14-75-5b-cd-e6-0a","PC000325.AlkaloidAD.local","Active","3/5/2025 4:09:23 PM"
"10.10.41.138","10.10.40.0","18-47-3d-e9-90-21","PC000128.AlkaloidAD.local","ActiveReservation",
"10.10.41.139","10.10.40.0","a4-97-b1-97-16-77","PC001291.AlkaloidAD.local","Active","3/5/2025 4:01:47 PM"
"10.10.41.140","10.10.40.0","e4-a7-a0-40-76-a3","PC001208.AlkaloidAD.local","Active","3/5/2025 3:12:57 PM"
"10.10.41.141","10.10.40.0","04-33-c2-4a-9e-58","PC000397.AlkaloidAD.local","Active","3/5/2025 2:47:11 PM"
"10.10.41.142","10.10.40.0","14-75-5b-d0-02-c8","PC000365.AlkaloidAD.local","Active","3/5/2025 3:06:58 PM"
"10.10.41.143","10.10.40.0","44-e5-17-bc-25-aa","PC000099.AlkaloidAD.local","Active","3/5/2025 4:10:47 PM"
"10.10.41.144","10.10.40.0","14-75-5b-cd-e5-c4","PC000190.AlkaloidAD.local","Active","3/5/2025 2:05:34 PM"
"10.10.41.145","10.10.40.0","a8-6d-aa-ab-cf-98","PCARAB1003.AlkaloidAD.local","Active","3/5/2025 1:58:21 PM"
"10.10.41.146","10.10.40.0","a0-b3-39-58-08-72","PC001156.AlkaloidAD.local","Active","3/5/2025 3:30:32 PM"
"10.10.41.147","10.10.40.0","c4-47-4e-66-cc-81","PC001305.AlkaloidAD.local","Active","3/5/2025 4:02:45 PM"
"10.10.41.148","10.10.40.0","18-56-80-88-9e-5b","PCAUZ7017.AlkaloidAD.local","Active","3/5/2025 1:03:42 PM"
"10.10.41.149","10.10.40.0","c8-15-4e-3b-ca-45","PC001042.AlkaloidAD.local","Active","3/5/2025 3:44:05 PM"
"10.10.41.150","10.10.40.0","d8-3b-bf-8e-07-a6","PCAIT0346.AlkaloidAD.local","Active","3/5/2025 4:05:19 PM"
"10.10.41.151","10.10.40.0","90-09-df-d4-10-16","PC000991.AlkaloidAD.local","Active","3/5/2025 4:10:47 PM"
"10.10.41.152","10.10.40.0","f8-59-71-87-78-af","PC001232.AlkaloidAD.local","Active","3/5/2025 3:32:08 PM"
"10.10.41.153","10.10.40.0","64-5d-86-ad-94-04","PC001142.AlkaloidAD.local","Active","3/5/2025 3:47:21 PM"
"10.10.41.154","10.10.40.0","64-6c-80-ee-75-37","PCAUZ1122.AlkaloidAD.local","Active","3/5/2025 2:28:54 PM"
"10.10.41.155","10.10.40.0","64-6c-80-ed-8d-e5","PCAUZ0066.AlkaloidAD.local","Active","3/5/2025 11:36:36 AM"
"10.10.41.156","10.10.40.0","bc-03-58-47-c1-fb","PC000842.AlkaloidAD.local","Active","3/5/2025 4:09:58 PM"
"10.10.41.157","10.10.40.0","60-f2-62-dd-d9-43","PCAINST1099.AlkaloidAD.local","Active","3/5/2025 3:58:29 PM"
"10.10.41.158","10.10.40.0","f4-d1-08-6b-37-ee","PCAMPMPP1011.AlkaloidAD.local","Active","3/5/2025 3:33:23 PM"
"10.10.41.159","10.10.40.0","60-f2-62-d9-dd-c0","PC000608.AlkaloidAD.local","Active","3/5/2025 3:25:06 PM"
"10.10.41.160","10.10.40.0","2c-0d-a7-78-66-35","PC000015.AlkaloidAD.local","Active","3/5/2025 11:39:20 AM"
"10.10.41.161","10.10.40.0","a8-6d-aa-ab-fe-82","PC000966.AlkaloidAD.local","Active","3/5/2025 2:54:54 PM"
"10.10.41.162","10.10.40.0","a4-97-b1-97-19-17","PCANF0139.AlkaloidAD.local","Active","3/5/2025 3:39:14 PM"
"10.10.41.163","10.10.40.0","5c-3a-45-b9-af-f5","PC001248.AlkaloidAD.local","Active","3/5/2025 2:33:34 PM"
"10.10.41.164","10.10.40.0","dc-45-46-13-cd-60","PC001182.AlkaloidAD.local","Active","3/5/2025 2:26:35 PM"
"10.10.41.165","10.10.40.0","84-14-4d-38-4d-bb","PCANF0145.AlkaloidAD.local","Active","3/5/2025 12:46:03 PM"
"10.10.41.166","10.10.40.0","a4-97-b1-97-18-77","PCAUZ1123.AlkaloidAD.local","Active","3/5/2025 2:32:24 PM"
"10.10.41.167","10.10.40.0","84-14-4d-38-47-62","PCAINST1065.AlkaloidAD.local","Active","3/5/2025 4:10:41 PM"
"10.10.41.168","10.10.40.0","5c-3a-45-b9-fd-3f","PC000665.AlkaloidAD.local","Active","3/5/2025 12:14:37 PM"
"10.10.41.169","10.10.40.0","44-e5-17-bb-07-0b","PCAUZ4105.AlkaloidAD.local","Active","3/5/2025 2:12:26 PM"
"10.10.41.170","10.10.40.0","90-09-df-d4-0f-e4","PC000989.AlkaloidAD.local","Active","3/5/2025 3:43:40 PM"
"10.10.41.171","10.10.40.0","14-75-5b-cc-ad-26","PC000335.AlkaloidAD.local","Active","3/5/2025 2:12:01 PM"
"10.10.41.172","10.10.40.0","4c-03-4f-d6-ea-84","PC000064.AlkaloidAD.local","Active","3/5/2025 3:27:59 PM"
"10.10.41.173","10.10.40.0","f8-59-71-8b-ca-d1","PC000820.AlkaloidAD.local","Active","3/5/2025 2:19:33 PM"
"10.10.41.174","10.10.40.0","c4-47-4e-69-dc-3c","PC001309.AlkaloidAD.local","Active","3/5/2025 4:00:01 PM"
"10.10.41.175","10.10.40.0","44-e5-17-bc-27-4e","PC000162.AlkaloidAD.local","Active","3/5/2025 3:49:58 PM"
"10.10.41.176","10.10.40.0","70-cd-0d-bf-b0-e9","PC000095.AlkaloidAD.local","Active","3/5/2025 3:26:32 PM"
"10.10.41.177","10.10.40.0","60-f2-62-05-de-26","PCANF0095.AlkaloidAD.local","ActiveReservation",
"10.10.41.178","10.10.40.0","dc-45-46-0f-39-9e","PC001199.AlkaloidAD.local","Active","3/5/2025 1:43:00 PM"
"10.10.41.179","10.10.40.0","44-e5-17-bc-25-e6","PC000856.AlkaloidAD.local","Active","3/5/2025 3:11:51 PM"
"10.10.41.180","10.10.40.0","e4-5e-37-98-1a-84","PC000455.AlkaloidAD.local","Active","3/5/2025 3:27:25 PM"
"10.10.41.181","10.10.40.0","60-f2-62-d9-dd-ac","PC001204.AlkaloidAD.local","Active","3/5/2025 2:58:33 PM"
"10.10.41.182","10.10.40.0","8c-e9-ee-73-0f-55","PC001133.AlkaloidAD.local","Active","3/5/2025 2:47:44 PM"
"10.10.41.183","10.10.40.0","e4-a4-71-cc-68-93","PCAKKF1021.AlkaloidAD.local","Active","3/5/2025 4:00:48 PM"
"10.10.41.184","10.10.40.0","04-ea-56-68-0f-d8","PCAKKF1055.AlkaloidAD.local","Active","3/5/2025 3:34:58 PM"
"10.10.41.185","10.10.40.0","00-24-d6-33-54-a6","PCANF1049.AlkaloidAD.local","ActiveReservation",
"10.10.41.186","10.10.40.0","74-13-ea-48-cd-6c","PC000674.AlkaloidAD.local","Active","3/5/2025 4:08:52 PM"
"10.10.41.187","10.10.40.0","a4-97-b1-97-1b-2b","PC000867.AlkaloidAD.local","Active","3/5/2025 4:08:42 PM"
"10.10.41.188","10.10.40.0","c8-15-4e-3b-c8-47","PC001051.AlkaloidAD.local","Active","3/5/2025 3:44:12 PM"
"10.10.41.189","10.10.40.0","c4-47-4e-66-cc-90","PC001321.AlkaloidAD.local","Active","3/5/2025 3:59:36 PM"
"10.10.41.190","10.10.40.0","a4-c3-f0-7f-19-f3","PC000098.AlkaloidAD.local","Active","3/5/2025 4:10:02 PM"
"10.10.41.191","10.10.40.0","90-09-df-d4-22-d6","PC000959.AlkaloidAD.local","Active","3/5/2025 3:21:49 PM"
"10.10.41.192","10.10.40.0","f8-16-54-cb-cf-50","PCAINST1081.AlkaloidAD.local","Active","3/5/2025 3:15:10 PM"
"10.10.41.193","10.10.40.0","04-ea-56-64-ca-44","PC000487.AlkaloidAD.local","Active","3/5/2025 3:37:08 PM"
"10.10.41.194","10.10.40.0","d4-1b-81-0c-46-cf","PCAUZ4064.AlkaloidAD.local","Active","3/5/2025 2:29:46 PM"
"10.10.41.195","10.10.40.0","4c-1d-96-94-52-9b","PCAINST1088.AlkaloidAD.local","Active","3/5/2025 3:26:02 PM"
"10.10.41.196","10.10.40.0","7c-76-35-6d-ac-c2","pc000491.AlkaloidAD.local","Active","3/5/2025 2:57:40 PM"
"10.10.41.197","10.10.40.0","e4-60-17-f5-aa-50","PC000972.AlkaloidAD.local","Active","3/5/2025 4:10:47 PM"
"10.10.41.198","10.10.40.0","4c-03-4f-d8-30-92","PC000091.AlkaloidAD.local","Active","3/5/2025 2:25:39 PM"
"10.10.41.199","10.10.40.0","a0-b3-39-58-09-62","PC001209.AlkaloidAD.local","Active","3/5/2025 4:10:45 PM"
"10.10.41.200","10.10.40.0","a4-c3-f0-7f-1a-0c","PC001265.AlkaloidAD.local","Active","3/5/2025 1:53:54 PM"
"10.10.41.202","10.10.40.0","2c-6d-c1-f8-67-d1","PCANF0151.AlkaloidAD.local","Active","3/5/2025 2:40:39 PM"
"10.10.41.203","10.10.40.0","50-2b-73-cc-08-31","PCASIN0004.AlkaloidAD.local","Active","3/5/2025 3:06:23 PM"
"10.10.41.204","10.10.40.0","f8-59-71-8b-ca-c2","PCAKKF1039.AlkaloidAD.local","Active","3/5/2025 4:01:08 PM"
"10.10.41.205","10.10.40.0","80-32-53-42-ff-db","PC001215.AlkaloidAD.local","Active","3/5/2025 11:31:25 AM"
"10.10.41.206","10.10.40.0","f8-59-71-87-77-e2","PC000562.AlkaloidAD.local","Active","3/5/2025 3:57:29 PM"
"10.10.41.207","10.10.40.0","4c-03-4f-d8-81-00","PC000401.AlkaloidAD.local","Active","3/5/2025 4:10:46 PM"
"10.10.41.208","10.10.40.0","c8-15-4e-3b-ca-31","PC001049.AlkaloidAD.local","Active","3/5/2025 1:55:35 PM"
"10.10.41.209","10.10.40.0","60-f2-62-da-8c-c5","PCAUZ0060.AlkaloidAD.local","Active","3/5/2025 11:47:24 AM"
"10.10.41.210","10.10.40.0","20-79-18-f8-6f-1a","pcauz4096.AlkaloidAD.local","Active","3/5/2025 3:39:03 PM"
"10.10.41.211","10.10.40.0","14-75-5b-d0-02-7d","PC000352.AlkaloidAD.local","Active","3/5/2025 3:42:50 PM"
"10.10.41.212","10.10.40.0","a0-02-a5-10-ed-d9","PC000891.AlkaloidAD.local","Active","3/5/2025 12:27:19 PM"
"10.10.41.213","10.10.40.0","7c-21-4a-4f-47-4b","PCAUZ13003.AlkaloidAD.local","Active","3/5/2025 2:26:19 PM"
"10.10.41.214","10.10.40.0","c4-47-4e-66-8b-cc","PC001238.AlkaloidAD.local","Active","3/5/2025 2:24:00 PM"
"10.10.41.215","10.10.40.0","c8-15-4e-3b-ca-9f","PC001084.AlkaloidAD.local","Active","3/5/2025 4:10:02 PM"
"10.10.41.216","10.10.40.0","e4-a4-71-0c-c2-90","PC000577.AlkaloidAD.local","Active","3/5/2025 3:35:40 PM"
"10.10.41.217","10.10.40.0","4c-1d-96-93-59-5e","PC000644.AlkaloidAD.local","Active","3/5/2025 4:10:48 PM"
"10.10.41.218","10.10.40.0","00-e0-4c-28-99-6f","PCAUZ4057.AlkaloidAD.local","ActiveReservation",
"10.10.41.219","10.10.40.0","90-09-df-d4-10-11","PC000898.AlkaloidAD.local","Active","3/5/2025 2:26:20 PM"
"10.10.41.220","10.10.40.0","a4-97-b1-97-18-73","PCAUZ3109.AlkaloidAD.local","Active","3/5/2025 3:44:28 PM"
"10.10.41.221","10.10.40.0","14-75-5b-cd-e5-ec","PC000301.AlkaloidAD.local","Active","3/5/2025 2:22:18 PM"
"10.10.41.224","10.10.40.0","f8-59-71-8b-cc-48","PC000104.AlkaloidAD.local","Active","3/5/2025 3:05:57 PM"
"10.10.41.225","10.10.40.0","dc-45-46-13-cb-8a","PC000578.AlkaloidAD.local","Active","3/5/2025 4:10:48 PM"
"10.10.41.229","10.10.40.0","14-75-5b-cc-ac-fe","PC000319.AlkaloidAD.local","Active","3/5/2025 4:05:10 PM"
"10.10.41.230","10.10.40.0","18-47-3d-68-03-b1","PCAUZ0063.AlkaloidAD.local","Active","3/5/2025 2:18:05 PM"
"10.10.41.232","10.10.40.0","e0-8f-4c-0d-7a-37","PC001249.AlkaloidAD.local","Active","3/5/2025 4:10:48 PM"
"10.10.41.233","10.10.40.0","14-75-5b-cc-ad-12","PC000321.AlkaloidAD.local","Active","3/5/2025 3:50:16 PM"
"10.10.41.234","10.10.40.0","44-e5-17-bc-26-77","PC000041.AlkaloidAD.local","Active","3/5/2025 3:27:19 PM"
"10.10.41.235","10.10.40.0","08-d2-3e-21-17-1d","PC001104.AlkaloidAD.local","Active","3/5/2025 4:05:55 PM"
"10.10.41.236","10.10.40.0","64-6c-80-ee-75-3f","PCAUZ8029.AlkaloidAD.local","Active","3/5/2025 3:35:59 PM"
"10.10.41.237","10.10.40.0","8c-e9-ee-74-1f-df","PC001110.AlkaloidAD.local","Active","3/5/2025 3:36:01 PM"
"10.10.41.238","10.10.40.0","44-38-e8-16-43-7e","PC001290.AlkaloidAD.local","Active","3/5/2025 12:55:00 PM"
"10.10.41.239","10.10.40.0","a0-af-bd-5c-9e-c8","PC000014.AlkaloidAD.local","Active","3/5/2025 3:56:44 PM"
"10.10.41.240","10.10.40.0","4c-1d-96-ac-21-69","PCAKKF2055.AlkaloidAD.local","Active","3/5/2025 3:44:34 PM"
"10.10.41.242","10.10.40.0","8c-e9-ee-73-1d-2e","PC001111.AlkaloidAD.local","Active","3/5/2025 2:22:34 PM"
"10.10.41.243","10.10.40.0","e4-70-b8-96-68-bf","PCAINST1062.AlkaloidAD.local","Active","3/5/2025 3:34:15 PM"
"10.10.41.244","10.10.40.0","a4-c3-f0-7f-19-9e","PC001079.AlkaloidAD.local","Active","3/5/2025 11:30:35 AM"
"10.10.41.245","10.10.40.0","04-ea-56-69-cf-67","PCAUZ1093.AlkaloidAD.local","Active","3/5/2025 1:57:00 PM"
"10.10.41.246","10.10.40.0","c4-47-4e-76-de-d7","PC001287.AlkaloidAD.local","Active","3/5/2025 3:25:13 PM"
"10.10.41.247","10.10.40.0","bc-03-58-47-c1-b5","PC000813.AlkaloidAD.local","Active","3/5/2025 3:28:51 PM"
"10.10.41.248","10.10.40.0","98-2c-bc-fa-11-94","PCANF0088.AlkaloidAD.local","Active","3/5/2025 3:41:35 PM"
"10.10.41.249","10.10.40.0","a4-c3-f0-7f-27-7c","PC000051.AlkaloidAD.local","Active","3/5/2025 2:41:07 PM"
"10.10.41.251","10.10.40.0","14-75-5b-cc-b4-8d","PC000339.AlkaloidAD.local","Active","3/5/2025 4:04:10 PM"
"10.10.41.252","10.10.40.0","74-12-b3-ff-09-25","PCAUZ2041.AlkaloidAD.local","Active","3/5/2025 11:32:34 AM"
"10.10.41.253","10.10.40.0","4c-1d-96-94-17-59","PCAINST1091.AlkaloidAD.local","Active","3/5/2025 4:10:46 PM"
"10.10.41.254","10.10.40.0","4c-1d-96-94-52-73","PC000622.AlkaloidAD.local","Active","3/5/2025 4:10:46 PM"
"10.10.42.0","10.10.40.0","60-f2-62-05-34-49","PCAUZ5079.AlkaloidAD.local","Active","3/5/2025 3:18:48 PM"
"10.10.42.2","10.10.40.0","bc-03-58-47-ce-a3","PC000832.AlkaloidAD.local","Active","3/5/2025 3:31:08 PM"
"10.10.42.3","10.10.40.0","e4-b3-18-67-bf-ce","PC000850.AlkaloidAD.local","Active","3/5/2025 3:39:10 PM"
"10.10.42.4","10.10.40.0","18-47-3d-e9-05-f3","PC000676.AlkaloidAD.local","Active","3/5/2025 3:53:05 PM"
"10.10.42.6","10.10.40.0","90-09-df-d4-0e-54","PC000981.AlkaloidAD.local","Active","3/5/2025 2:51:40 PM"
"10.10.42.7","10.10.40.0","4c-1d-96-ad-b0-83","PCAUZ5072.AlkaloidAD.local","Active","3/5/2025 2:55:39 PM"
"10.10.42.8","10.10.40.0","90-09-df-d4-0e-4f","PC001005.AlkaloidAD.local","Active","3/5/2025 4:10:44 PM"
"10.10.42.10","10.10.40.0","00-72-ee-8e-b0-f7","PC001319.AlkaloidAD.local","Active","3/5/2025 3:50:34 PM"
"10.10.42.11","10.10.40.0","98-3b-8f-e8-bf-d4","PCAUZ5069.AlkaloidAD.local","ActiveReservation",
"10.10.42.12","10.10.40.0","74-12-b3-fe-96-b9","PCAINST1013.AlkaloidAD.local","Active","3/5/2025 3:42:35 PM"
"10.10.42.13","10.10.40.0","84-14-4d-38-4e-51","PC000952.AlkaloidAD.local","Active","3/5/2025 1:42:19 PM"
"10.10.42.15","10.10.40.0","64-6c-80-ee-75-2f","PCAUZ1105.AlkaloidAD.local","Active","3/5/2025 4:10:48 PM"
"10.10.42.17","10.10.40.0","90-09-df-bf-44-a6","PC000994.AlkaloidAD.local","Active","3/5/2025 3:31:39 PM"
"10.10.42.18","10.10.40.0","7c-76-35-6d-ac-9f","PC000048.AlkaloidAD.local","Active","3/5/2025 3:44:57 PM"
"10.10.42.19","10.10.40.0","e0-c2-64-e4-d5-9a","PC000831.AlkaloidAD.local","Active","3/5/2025 3:44:13 PM"
"10.10.42.21","10.10.40.0","d8-3b-bf-9d-ec-ed","PC000055.AlkaloidAD.local","Active","3/5/2025 4:08:39 PM"
"10.10.42.23","10.10.40.0","e4-5e-37-96-d2-05","PCANF2095.AlkaloidAD.local","Active","3/5/2025 2:11:24 PM"
"10.10.42.26","10.10.40.0","a4-97-b1-97-19-2d","PC001148.AlkaloidAD.local","Active","3/5/2025 4:10:49 PM"
"10.10.42.27","10.10.40.0","90-09-df-d5-27-17","PC001008.AlkaloidAD.local","Active","3/5/2025 4:10:44 PM"
"10.10.42.29","10.10.40.0","74-12-b3-ff-09-37","PC001195.AlkaloidAD.local","Active","3/5/2025 3:26:01 PM"
"10.10.42.30","10.10.40.0","f4-46-37-33-8b-cd","PCAUZ0070.AlkaloidAD.local","Active","3/5/2025 3:45:57 PM"
"10.10.42.32","10.10.40.0","20-79-18-f8-6d-44","PCAUZ14015.AlkaloidAD.local","Active","3/5/2025 4:00:08 PM"
"10.10.42.33","10.10.40.0","08-d2-3e-1a-fe-78","PC000896.AlkaloidAD.local","Active","3/5/2025 3:01:35 PM"
"10.10.42.35","10.10.40.0","8c-e9-ee-74-21-06","PC001144.AlkaloidAD.local","Active","3/5/2025 4:10:49 PM"
"10.10.42.36","10.10.40.0","e4-60-17-97-c2-69","PC001131.AlkaloidAD.local","Active","3/5/2025 3:11:16 PM"
"10.10.42.39","10.10.40.0","f0-d5-bf-aa-63-c4","PC000568.AlkaloidAD.local","Active","3/5/2025 3:27:36 PM"
"10.10.42.40","10.10.40.0","04-ea-56-65-b7-33","PC000078.AlkaloidAD.local","Active","3/5/2025 11:40:41 AM"
"10.10.42.41","10.10.40.0","4c-03-4f-d8-80-f6","PC000472.AlkaloidAD.local","Active","3/5/2025 4:10:48 PM"
"10.10.42.42","10.10.40.0","74-12-b3-fe-96-cb","PC000017.AlkaloidAD.local","Active","3/5/2025 3:37:56 PM"
"10.10.42.44","10.10.40.0","a4-97-b1-97-16-8b","PCANF0134.AlkaloidAD.local","Active","3/5/2025 3:57:35 PM"
"10.10.42.45","10.10.40.0","04-ea-56-69-19-78","PCAKKF1054.AlkaloidAD.local","Active","3/5/2025 3:08:36 PM"
"10.10.42.46","10.10.40.0","f8-59-71-8b-ca-ae","PC000117.AlkaloidAD.local","Active","3/5/2025 3:44:58 PM"
"10.10.42.47","10.10.40.0","8c-e9-ee-73-0f-2d","PC001117.AlkaloidAD.local","Active","3/5/2025 3:14:10 PM"
"10.10.42.48","10.10.40.0","dc-53-60-ff-cf-94","PCAKKF3036.AlkaloidAD.local","Active","3/5/2025 3:37:43 PM"
"10.10.42.51","10.10.40.0","8c-e9-ee-73-1c-e3","PC001135.AlkaloidAD.local","Active","3/5/2025 3:56:24 PM"
"10.10.42.53","10.10.40.0","04-33-c2-1f-81-73","PC000398.AlkaloidAD.local","Active","3/5/2025 2:51:18 PM"
"10.10.42.54","10.10.40.0","90-09-df-d4-0f-a8","PC000987.AlkaloidAD.local","Active","3/5/2025 4:03:10 PM"
"10.10.42.55","10.10.40.0","c0-b6-f9-10-f9-fa","PC000254.AlkaloidAD.local","Active","3/5/2025 2:33:43 PM"
"10.10.42.56","10.10.40.0","74-12-b3-fe-90-5d","PC001304.AlkaloidAD.local","Active","3/5/2025 3:30:28 PM"
"10.10.42.57","10.10.40.0","44-e5-17-bc-28-0c","PCAMPMPP0023.AlkaloidAD.local","Active","3/5/2025 4:01:46 PM"
"10.10.42.58","10.10.40.0","4c-49-6c-3a-2d-de","PC001126.AlkaloidAD.local","Active","3/5/2025 2:35:51 PM"
"10.10.42.59","10.10.40.0","c4-47-4e-66-6b-29","PC001283.AlkaloidAD.local","Active","3/5/2025 3:33:14 PM"
"10.10.42.61","10.10.40.0","e0-8f-4c-0d-79-b0","PC001253.AlkaloidAD.local","Active","3/5/2025 4:08:41 PM"
"10.10.42.62","10.10.40.0","60-f2-62-dd-44-b0","PC001006.AlkaloidAD.local","Active","3/5/2025 1:41:02 PM"
"10.10.42.64","10.10.40.0","f8-59-71-8b-cc-ac","PC000476.AlkaloidAD.local","Active","3/5/2025 3:44:58 PM"
"10.10.42.67","10.10.40.0","c4-47-4e-66-8b-4f","PC001242.AlkaloidAD.local","Active","3/5/2025 4:10:46 PM"
"10.10.42.69","10.10.40.0","74-12-b3-fe-90-61","PC001237.AlkaloidAD.local","Active","3/5/2025 4:00:11 PM"
"10.10.42.71","10.10.40.0","74-12-b3-fe-8d-5f","PCAINST1115.AlkaloidAD.local","Active","3/5/2025 3:23:52 PM"
"10.10.42.73","10.10.40.0","4c-03-4f-d8-81-0a","PC000230.AlkaloidAD.local","Active","3/5/2025 3:43:21 PM"
"10.10.42.74","10.10.40.0","64-6c-80-70-53-f9","PC000089.AlkaloidAD.local","Active","3/5/2025 3:34:31 PM"
"10.10.42.75","10.10.40.0","74-12-b3-ff-09-2d","PCAINST1111.AlkaloidAD.local","Active","3/5/2025 2:38:44 PM"
"10.10.42.76","10.10.40.0","2c-6d-c1-f9-7a-13","PC000389.AlkaloidAD.local","Active","3/5/2025 3:52:23 PM"
"10.10.42.77","10.10.40.0","14-75-5b-d0-02-9b","PC000306.AlkaloidAD.local","Active","3/5/2025 3:54:29 PM"
"10.10.65.1","10.10.65.0","5c-84-3c-9c-cb-19",,"Active","3/5/2025 4:40:06 PM"
"10.10.65.2","10.10.65.0","c8-f7-50-5d-5a-1b","pcait0012.AlkaloidAD.local","Active","3/6/2025 2:33:54 AM"
"10.10.65.3","10.10.65.0","b4-4b-d6-c5-2f-4d","PCAUZ6112.AlkaloidAD.local","Active","3/6/2025 11:34:09 AM"
"10.10.65.4","10.10.65.0","10-98-19-21-e3-b4","IPCAKKF1111.AlkaloidAD.local","Active","3/6/2025 8:54:39 AM"
"10.10.65.6","10.10.65.0","10-98-19-21-d6-ec","IPCAKKF1110.AlkaloidAD.local","Active","3/6/2025 8:21:43 AM"
